condition,subset,n,correct_rate,correct_converge_rate,avg_questions,std_questions,avg_cost,std_cost,avg_duration,std_duration,avg_confidence,std_confidence,ci_accuracy_lower,ci_accuracy_upper,ci_convergence_lower,ci_convergence_upper,ci_questions,ci_cost,ci_duration
EIG,correct,859,1.0,0.910360884749709,6.837019790454017,4.087787082176812,428.44004656577414,625.7975886691695,33.88199685782853,18.236056710089755,0.9472742348984575,0.08265521840176271,0.44522656302153507,0.0,2.097541668261428,1.7321345356302658,0.27336805094072913,41.849798841969005,1.219524202084216
EIG,incorrect,140,0.0,0.0,8.564285714285715,5.169376782616814,359.14285714285717,520.4179777172828,40.583623501232694,21.93745805981751,0.7986212956057305,0.22756277609474124,0.0,2.670715564899167,0.0,2.670715564899167,0.8563084732961883,86.20735974857449,3.6339450593678984
EIG-COST-AWARE,all,998,0.8797595190380761,0.7945891783567134,7.272545090180361,4.185022218384996,191.7685370741483,293.36699903095,35.83047931156082,18.65828044536418,0.9244940194774315,0.12411380544511498,2.16489826001839,1.8736577748285868,2.6172350860052376,2.3913123877313467,0.25965014456236307,18.201285377550022,1.1576103929965436
EIG-COST-AWARE,correct,878,1.0,0.9031890660592256,7.120728929384966,4.005014350406431,189.89179954441914,291.00534408521366,35.20936030841906,17.81499877840767,0.9402609186993925,0.09605364399974017,0.4356337918283657,2.842170943040401e-14,2.1352269906961254,1.7839414273538807,0.264918867582497,19.24907115693263,1.1784050915773592
EIG-COST-AWARE,incorrect,120,0.0,0.0,8.383333333333333,5.206949676151287,205.5,311.0340574180737,40.37500001788139,23.53842468160829,0.8091328735034158,0.21403107622881917,0.0,3.1020271055929514,0.0,3.1020271055929514,0.9316415058512779,55.651054004077096,4.211558547642718
LLM-SELECT,all,971,0.3553038105046344,0.10607621009268794,10.471678681771369,4.9948397251717,1114.5211122554067,1091.2528987300802,160.89077786338564,79.74978538995919,0.5879162100248012,0.3096392861720659,2.947980707886437,3.0620228007896273,1.7840609782732582,2.0945314447178465,0.31417238830885824,68.6391452593023,5.01621311627193
LLM-SELECT,correct,345,1.0,0.2985507246376812,10.611594202898551,5.051465831236745,1257.7536231884058,1308.132249708209,163.02375963943592,80.45736784161063,0.5780940702123174,0.28731158225465503,1.1012448056653739,0.0,4.58557476861094,5.02926470480655,0.5330450853510019,138.0378468333404,8.490090983699323
LLM-SELECT,incorrect,626,0.0,0.0,10.394568690095847,4.965729196570643,1035.5830670926518,942.739041033529,159.7152527631662,79.39720172510805,0.5933293701450997,0.32137721839018735,0.0,0.6099311318909388,0.0,0.6099311318909388,0.38900209171894756,73.85168308421274,6.219766790550733
TRUNCATED-EIG-COST-AWARE,all,971,0.8424304840370752,0.7548918640576725,7.2863027806385166,4.468723822875675,216.52935118434604,329.036243285374,22.814579903772515,13.834482794467313,0.9135640747606553,0.13862608724159023,2.4260574760470774,2.156171384301146,2.802603106775379,2.601710452017116,0.2810800172526618,20.6961800740437,0.8701805742938412
TRUNCATED-EIG-COST-AWARE,correct,818,1.0,0.8960880195599022,7.030562347188264,4.231697712981371,213.6919315403423,329.5238773761526,21.823567332148844,12.926477511487356,0.9398728061715079,0.08688592416095883,0.467438007518723,0.0,2.2796142235788466,1.9093210342486202,0.2899973679916251,22.582203080416473,0.8858488271113346
TRUNCATED-EIG-COST-AWARE,incorrect,153,0.0,0.0,8.65359477124183,5.38066746671274,231.69934640522877,327.0719196012939,28.112934698466383,17.02108024778113,0.7729069355836775,0.24170193398510703,0.0,2.44935017240324,0.0,2.44935017240324,0.8526023174725335,51.82670706885761,2.697102646636929
TRUNCATED-PD-COST-AWARE,all,970,0.8556701030927835,0.7639175257731958,7.211340206185567,4.4373491349498995,234.74742268041237,364.41927326514536,22.434099335031412,13.648563640590025,0.9134392357433049,0.1401561537996109,2.3519670834794084,2.0713583544948904,2.773411210542136,2.5651914000492866,0.279250400721906,22.933563484683198,0.8589287770695628
TRUNCATED-PD-COST-AWARE,correct,830,1.0,0.8927710843373494,6.965060240963855,4.214110759072684,227.5421686746988,352.6950965790428,21.502883012610745,12.754773004667955,0.9368791689088085,0.09798323969664155,0.46071100314496505,0.0,2.288837044142184,1.9269291235993933,0.2866968828919244,23.994762022517065,0.8677402829433551
TRUNCATED-PD-COST-AWARE,incorrect,140,0.0,0.0,8.67142857142857,5.370372838018017,277.4642857142857,426.3237937678117,27.95488181795393,17.10241383155316,0.7744739176906754,0.2386439612094472,0.0,2.670715564899167,0.0,2.670715564899167,0.8896035168917596,70.62063616619426,2.833018851909537
TRUNCATED-PD-EIG-COST-AWARE,all,970,0.8628865979381444,0.7649484536082474,7.493814432989691,4.475188206153259,212.00515463917526,309.40249180345427,23.43645350933075,13.940505910051769,0.9055084957799787,0.15309645800568597,2.308261603470072,2.021959364042388,2.769802013365833,2.5607688442382397,0.28163168185961435,19.471257994993522,0.8773012317165816
TRUNCATED-PD-EIG-COST-AWARE,correct,837,1.0,0.8864994026284349,7.117084826762246,4.239048045694329,206.26642771804063,315.4855140151,22.074760486860285,12.927727543133592,0.9323452943340018,0.10561806963095198,0.45687558750661594,0.0,2.3279030647727126,1.9747387814790756,0.2871849529283935,21.37335824349601,0.8758213603445509
TRUNCATED-PD-EIG-COST-AWARE,incorrect,133,0.0,0.0,9.864661654135338,5.1621905658049005,248.1203007518797,266.1912913675217,32.00590508683283,16.80478153058206,0.7366182672858634,0.26096709201783835,0.0,2.8073334424619416,0.0,2.8073334424619416,0.8773326332217861,45.240156018874465,2.8560323457651307
