condition,subset,n,correct_rate,correct_converge_rate,avg_questions,std_questions,avg_cost,std_cost,avg_duration,std_duration,avg_confidence,std_confidence,ci_accuracy_lower,ci_accuracy_upper,ci_convergence_lower,ci_convergence_upper,ci_questions,ci_cost,ci_duration
EIG,correct,137,1.0,0.9635036496350365,5.087591240875913,3.313240932794692,846.4598540145986,2184.4664815552132,60.6742536638775,39.28082539124675,0.9735631961044933,0.06039173643572056,2.7276032081430515,0.0,4.609367230370523,2.080859146909461,0.5548157815075788,365.797870642288,6.577735298991541
EIG,incorrect,63,0.0,0.0,3.6984126984126986,2.6312938105151815,322.22222222222223,559.4379219631664,44.38421943831065,32.79162081760311,0.9423319761207984,0.09092567226340587,0.0,5.747319034852547,0.0,5.747319034852547,0.6497632445702238,138.1458041127078,8.097457551876593
EIG-COST-AWARE,all,200,0.71,0.7,4.98,3.068661502526049,156.65,338.1657253314486,58.85008414745331,36.752248117052645,0.9652296841651795,0.0660006918741355,6.6376053573116565,5.846073108742189,6.679195993326452,5.9253557565936035,0.4252947860900447,46.86737839916001,5.093601718014016
EIG-COST-AWARE,correct,142,1.0,0.9859154929577465,5.387323943661972,3.0267099183399204,191.30281690140845,393.9789206557717,63.473590207771515,36.309825836342746,0.9773485048285973,0.03305947959427342,2.6340906846880614,0.0,3.581248139158376,1.0213571920671427,0.4978318739267409,64.8014740921301,5.972223677112231
EIG-COST-AWARE,incorrect,58,0.0,0.0,3.9827586206896552,2.9646536397818464,71.8103448275862,70.45403052645653,47.53046586184666,35.64756064870645,0.9355594680581908,0.10603256307998535,0.0,6.211999689529376,0.0,6.211999689529376,0.7629850644445203,18.132092160877257,9.174277896707233
LLM-SELECT,all,200,0.22,0.075,8.265,6.509735654499136,1390.05,1993.170184510623,325.4222663521767,265.235660609565,0.655127579581289,0.36750476904093077,5.1835464605365935,6.238922791962569,2.902549294274759,4.504459797332034,0.9022033321055246,276.2392940911555,36.75978710898534
LLM-SELECT,correct,44,1.0,0.3409090909090909,10.772727272727273,6.03040218630078,1794.7727272727273,2310.104939362454,426.6179628968239,245.91400335743742,0.5300534307911807,0.35339104557129625,8.029831778201412,0.0,12.215276462269141,14.770222937151402,1.7818699781055087,682.5923894552484,72.6629445667456
LLM-SELECT,incorrect,156,0.0,0.0,7.5576923076923075,6.482970629933904,1275.8974358974358,1886.8980763949758,296.87989040368643,264.22862876410926,0.6904049035990121,0.36477452255054815,0.0,2.4033793455520964,0.0,2.4033793455520964,1.0173439957810404,296.10259528366777,41.464233656317624
TRUNCATED-EIG-COST-AWARE,all,200,0.695,0.67,4.975,3.2087153615359503,494.325,2283.3850212241373,23.261249573230742,16.79178178355721,0.9627482308522884,0.06670921172715819,6.6986798781454695,5.963685647330948,6.783443586919596,6.1426793856967095,0.4447052606437449,316.4610183832057,2.327222222402176
TRUNCATED-EIG-COST-AWARE,correct,139,1.0,0.9640287769784173,5.525179856115108,3.4311677465694577,647.158273381295,2717.5973143889087,26.00150730283998,18.398971924154836,0.9726066596214449,0.04558278962615587,2.6894126080917715,0.0,4.546990677798249,2.051060991151928,0.5704145857089765,451.78704764896764,3.0587376434979023
TRUNCATED-EIG-COST-AWARE,incorrect,61,0.0,0.0,3.721311475409836,2.1842706451733767,146.0655737704918,359.03123674932334,17.01705573035068,9.977160504323868,0.940283942345522,0.09613757774752019,0.0,5.924591620194442,0.0,5.924591620194442,0.5481477087405452,90.09970912959123,2.5037912230641597
TRUNCATED-PD-COST-AWARE,all,200,0.71,0.7,4.72,2.911008390445866,275.925,583.6830896304972,23.260872803926468,17.110737433595506,0.9655048957774574,0.056427388695918915,6.6376053573116565,5.846073108742189,6.679195993326452,5.9253557565936035,0.4034451795031409,80.89434906536144,2.3714272201979854
TRUNCATED-PD-COST-AWARE,correct,142,1.0,0.9859154929577465,5.21830985915493,3.1332492757317825,321.0211267605634,642.8302166931459,26.102287742453562,18.90277464627946,0.9714389949550722,0.06314325027281469,2.6340906846880614,0.0,3.581248139158376,1.0213571920671427,0.5153554190857801,105.73242234214699,3.109119796235239
TRUNCATED-PD-COST-AWARE,incorrect,58,0.0,0.0,3.5,1.7795130420052185,165.51724137931035,386.9626321040419,16.30430519580841,8.301332961026668,0.9509765839977796,0.030838180498776215,0.0,6.211999689529376,0.0,6.211999689529376,0.45797655915519536,99.58893842831816,2.13643610142277
TRUNCATED-PD-EIG-COST-AWARE,all,200,0.675,0.67,4.885,2.8954608385085585,455.85,1561.4449491242808,23.60706963658333,15.605742029554067,0.9720709404293976,0.029826448927160958,6.768143156955013,6.108532949813792,6.783443586919596,6.1426793856967095,0.40129039873961975,216.40522914715146,2.162845498850937
TRUNCATED-PD-EIG-COST-AWARE,correct,135,1.0,0.9925925925925926,5.42962962962963,3.123193784260097,573.4074074074074,1866.4258336408748,26.10783913753651,17.567141840135463,0.9812227177455443,0.024948978731730385,2.7668940720936632,0.0,3.3357683334097885,0.6098652846063999,0.5268513761399786,314.84726432044243,2.9634001258472
TRUNCATED-PD-EIG-COST-AWARE,incorrect,65,0.0,0.0,3.753846153846154,1.928655370578564,211.69230769230768,444.55672877165387,18.41316374998826,8.397866248794202,0.9530634029266322,0.030319841282986735,0.0,5.580346767071073,0.0,5.580346767071073,0.4688717037273768,108.07533269155608,2.0415891381183267
