condition,subset,n,correct_rate,correct_converge_rate,avg_questions,std_questions,avg_cost,std_cost,avg_duration,std_duration,avg_confidence,std_confidence,ci_accuracy_lower,ci_accuracy_upper,ci_convergence_lower,ci_convergence_upper,ci_questions,ci_cost,ci_duration
EIG,correct,794,1.0,0.7292191435768262,10.46095717884131,3.501267951294829,608.4697732997481,698.1543997712819,56.85241318830015,18.57980757818877,0.8745609936218853,0.21431036007970608,0.4814990845300571,0.0,3.1957851536141817,2.975047538036165,0.24354048615781937,48.56208216530214,1.2923704878506745
EIG,incorrect,206,0.0,0.0,14.902912621359222,0.503927271306836,730.995145631068,610.5388303711355,80.83245286200811,6.215463851741719,0.19756217433541182,0.17621431299335863,0.0,1.8307142149125815,0.0,1.8307142149125815,0.06881614227738689,83.37498168680574,0.8487816974703407
EIG-COST-AWARE,all,1000,0.792,0.578,11.576,3.48171600598704,401.315,490.1898426700178,62.748007054328916,18.748669675091318,0.7284187932217278,0.34291212409868127,2.6250633052789993,2.4015724278337984,3.085223594139279,3.025523976191579,0.2157989937977564,30.382281218850256,1.1620545857197855
EIG-COST-AWARE,correct,792,1.0,0.7297979797979798,10.720959595959595,3.4050850779012825,361.37626262626264,472.04667733175086,58.21310505270958,18.173994419552113,0.8668652177602353,0.22011256201900897,0.4827091220162316,0.0,3.1981549361992165,2.9763037740604403,0.23714908210104862,32.87595865506889,1.2657381522351832
EIG-COST-AWARE,incorrect,208,0.0,0.0,14.83173076923077,0.8656364471102108,553.3894230769231,528.0313243559655,80.01551852203332,7.483320513256348,0.2012574074789494,0.17256156236670092,0.0,1.8134304121570082,0.0,1.8134304121570082,0.1176413332325773,71.76027441216381,1.0169948424942967
LLM-SELECT,all,994,0.36016096579476864,0.12877263581488935,9.30281690140845,5.656128947911626,963.8480885311872,1061.750585686112,146.53644078957961,91.87900959451278,0.6236700509271674,0.3198433735011189,2.9252275838110364,3.032901113117255,1.9402632209802793,2.2261015829514683,0.351626972217114,66.00629991513908,5.711881438975014
LLM-SELECT,correct,358,1.0,0.3575418994413408,10.072625698324023,5.430516462803802,1166.0055865921788,1236.8356525186568,158.62743603650418,88.11963189893244,0.6028580504689695,0.30368104083553366,1.0616800279459397,0.0,4.789430066061886,5.091919906426355,0.5625429582036395,128.12283906056754,9.128243831646072
LLM-SELECT,incorrect,636,0.0,0.0,8.869496855345911,5.738139872403399,850.0550314465409,931.0326356365356,139.73050321348057,93.30952218607301,0.6353849820026939,0.32824520430458276,0.0,0.6003985986531667,0.0,0.6003985986531667,0.4459628106384384,72.35897698859597,7.25192792416222
TRUNCATED-EIG-COST-AWARE,all,994,0.8661971830985915,0.6800804828973843,11.199195171026156,3.3710692833175817,241.0311871227364,276.7083129695681,43.718141394601744,14.07743424559373,0.7955977326979201,0.3045745113916996,2.2580340617503936,1.9760688483153928,2.964341315820974,2.8256825982251996,0.2095706968747131,17.20224329622462,0.8751578377984631
TRUNCATED-EIG-COST-AWARE,correct,861,1.0,0.7851335656213705,10.612078977932637,3.2469009157265534,235.59814169570268,291.5032549122731,41.04538032983653,13.085860468901078,0.8911135155235452,0.18790447151801148,0.4441969488979254,0.0,2.8670191291627702,2.6137082094079744,0.21688201088562398,19.471432527817502,0.8740912662032639
